IdSensore,Tipologia,Unità DiMisura,IdStazione,NomeStazione,Quota,Provincia,DataStart,DataStop,Storico,UTM_Nord,UTM_Est,lng,lat,Location
12722,Velocità Vento,m/s,1899,Bereguardo Fornasetta,95,PV,16/08/2020,,N,5012143,501719,9.02191087,45.26278148,POINT (9.02191087 45.26278148)
6788,Direzione Vento,°,653,Brescia v.Ziziola,125,BS,15/10/1997,,N,5040836,595170,10.21846492,45.51456611,POINT (10.21846492 45.51456611)
2003,Velocità Vento,m/s,100,Milano Lambrate,120,MI,29/06/2001,,N,5038171,520120,9.2575154,45.49677982,POINT (9.2575154 45.49677982)
14472,Velocità Vento,m/s,1367,Bagolino SP669,775,BS,12/12/2012,,N,5077140,612773,10.452199,45.83860244,POINT (10.452199 45.83860244)
24411,Umidità Relativa,%,1974,Grone San Fermo,1246,BG,30/08/2020,,N,5066048,572800,9.93587297,45.74415628,POINT (9.93587297 45.74415628)
6846,Precipitazione,mm,659,Odolo v.Praes,349,BS,22/02/2006,,N,5055661,608260,10.38929672,45.64605175,POINT (10.38929672 45.64605175)
8588,Temperatura,°C,998,Laveno-Mombello p.zza Matteotti,207,VA,24/06/1999,,N,5084109,470426,8.61868535,45.90991335,POINT (8.61868535 45.90991335)
9398,Umidità Relativa,%,1220,Ponte di Legno Case Pirli,1640,BS,05/02/2009,,N,5127374,617932,10.5310511,46.28969035,POINT (10.5310511 46.28969035)
2112,Radiazione Globale,W/m²,108,Samolaco v.Vignola,206,SO,24/07/1998,,N,5120369,532896,9.42666579,46.23610858,POINT (9.42666579 46.23610858)
14596,Velocità Vento,m/s,1379,Gargnano,984,BS,15/07/2015,,N,5065317,625847,10.61740677,45.72996009,POINT (10.61740677 45.72996009)
14132,Umidità Relativa,%,1329,Lavena Ponte Tresa via della Boschiva,269,VA,18/04/2012,,N,5090913,488398,8.85024227,45.9716903,POINT (8.85024227 45.9716903)
2620,Temperatura,°C,214,Bigarello,15,MN,25/11/2009,,N,5005622,648246,10.887137,45.18849864,POINT (10.887137 45.18849864)
2400,Temperatura,°C,129,Capo di Ponte v.Briscioli,362,BS,30/10/2002,,N,5097875,603903,10.3425026,46.02656354,POINT (10.3425026 46.02656354)
10434,Direzione Vento,°,1264,Sondrio v.Paribelli,290,SO,17/11/2008,22/01/2019,S,5113073,567873,9.87921169,46.16785664,POINT (9.87921169 46.16785664)
14691,Velocità Vento,m/s,1420,Gordona,1362,SO,20/03/2014,,N,5126494,526127,9.33920315,46.29151911,POINT (9.33920315 46.29151911)
14253,Precipitazione,mm,1346,Campodolcino Alpe Motta,1880,SO,17/10/2012,,N,5141127,528341,9.36883561,46.42312151,POINT (9.36883561 46.42312151)
19388,Temperatura,°C,1650,Bormio eliporto,1172,SO,29/09/2016,,N,5145365,604906,10.36603171,46.45370081,POINT (10.36603171 46.45370081)
2362,Umidità Relativa,%,125,Castello d'Agogna,106,PV,01/01/1993,,N,5010411,476502,8.70057165,45.24680044,POINT (8.70057165 45.24680044)
4083,Umidità Relativa,%,150,Pieve San Giacomo,39,CR,04/07/2002,,N,4997179,594005,10.19526123,45.1218284,POINT (10.19526123 45.1218284)
19427,Umidità Relativa,%,1657,Mariano Comense campo sportivo,255,CO,11/10/2017,,N,5059052,513843,9.177773,45.684884,POINT (9.177773 45.684884)
5969,Temperatura,°C,629,Crema v.XI febbraio,79,CR,01/08/1992,,N,5023885,555127,9.70395139,45.36631075,POINT (9.70395139 45.36631075)
19354,Temperatura,°C,1561,Porto Ceresio campo sportivo,275,VA,23/12/2016,,N,5082687,491668,8.89259411,45.89770026,POINT (8.89259411 45.89770026)
19383,Direzione Vento,°,1651,Morbegno eliporto,230,SO,28/07/2016,,N,5109394,545135,9.58432198,46.13664246,POINT (9.58432198 46.13664246)
5902,Precipitazione,mm,525,Corsico v.le Italia,119,MI,29/03/2002,,N,5031403,507619,9.09741197,45.43611269,POINT (9.09741197 45.43611269)
12023,Precipitazione,mm,1297,Spinadesco v.Battisti,48,CR,03/02/2011,,N,5000087,573153,9.93059842,45.15047339,POINT (9.93059842 45.15047339)
6157,Umidità Relativa,%,595,Filago v.Don Milani,190,BG,01/01/1992,,N,5053519,543342,9.55609572,45.63387247,POINT (9.55609572 45.63387247)
2450,Velocità Vento,m/s,133,Bema,958,SO,01/01/1993,,N,5105929,544001,9.5693423,46.10552765,POINT (9.5693423 46.10552765)
6081,Direzione Vento,°,557,Lonate Pozzolo v.Veneto,204,VA,05/12/1996,10/12/2018,S,5048975,479783,8.74080297,45.59402776,POINT (8.74080297 45.59402776)
9087,Livello Idrometrico,cm,1206,Cavaria con Premezzo v. Cantalupa,274,VA,01/01/2004,,N,5059567,485026,8.80769797,45.68949617,POINT (8.80769797 45.68949617)
2524,Temperatura,°C,139,Virgilio Mantova Cerese,19,MN,26/09/2003,19/09/2018,S,4997294,641005,9.378006,46.107976,POINT (9.378006 46.107976)
17463,Umidità Relativa,%,1872,Lasnigo s.Alessandro,554,CO,26/09/2018,,N,5081375,520268,9.26121361,45.88564351,POINT (9.26121361 45.88564351)
2046,Precipitazione,mm,102,San Colombano al Lambro,140,MI,27/06/2001,,N,5002165,538425,9.48899684,45.17191896,POINT (9.48899684 45.17191896)
17588,Direzione Vento,°,1889,Val Masino Merdarola,2280,SO,01/08/2019,,N,5119691,544851,9.58163635,46.22931619,POINT (9.58163635 46.22931619)
12753,Altezza Neve,cm,28,Chiesa in Valmalenco Alpe Entova,1905,SO,01/12/2020,,N,5130098,564213,9.83412892,46.32141817,POINT (9.83412892 46.32141817)
14731,Direzione Vento,°,857,Santa Margherita di Staffora Passo del Giovà,1363,PV,29/12/2014,,N,4947846,517168,9.21663743,44.6837785,POINT (9.21663743 44.6837785)
8148,Livello Idrometrico,cm,883,Costa Masnaga Lambrugo,248,LC,17/10/2001,,N,5067757,519381,9.24923839,45.76310739,POINT (9.24923839 45.76310739)
17454,Velocità Vento,m/s,1871,Tavernola Bergamasca Gallinarga,185,BG,27/11/2018,,N,5060849,582076,10.05422004,45.6963302,POINT (10.05422004 45.6963302)
14712,Precipitazione,mm,868,Lesmo Peregallo,180,MB,13/10/2014,,N,5053558,523312,9.29910483,45.63518697,POINT (9.29910483 45.63518697)
23,Precipitazione,mm,16,Valfurva Ghiacciaio dei Forni,2180,SO,03/05/1988,,N,5141977,619522,10.55541386,46.42078875,POINT (10.55541386 46.42078875)
9112,Precipitazione,mm,1232,Lavena Ponte Tresa depuratore,279,VA,01/01/2004,18/04/2012,S,5090577,489263,8.86142711,45.96868806,POINT (8.86142711 45.96868806)
9026,Temperatura,°C,1233,Lurago Marinone,296,CO,01/01/2004,,N,5061268,499092,8.98833547,45.70496503,POINT (8.98833547 45.70496503)
5082,Livello Idrometrico,cm,1089,Villanterio via Roma,72,PV,24/07/2020,,N,5007042,528392,9.36159771,45.21629428,POINT (9.36159771 45.21629428)
4009,Temperatura,°C,141,Vertemate con Minoprio serre,310,CO,19/06/2002,,N,5062832,506653,9.0854885,45.71901089,POINT (9.0854885 45.71901089)
9384,Umidità Relativa,%,1210,Ranzanico,486,BG,21/01/2009,,N,5070741,572525,9.9330421,45.78641993,POINT (9.9330421 45.78641993)
8114,Livello Idrometrico,cm,862,Lodi v. X Maggio,64,LO,24/07/1998,,N,5018523,539869,9.50869728,45.31908319,POINT (9.50869728 45.31908319)
12760,Umidità Relativa,%,1512,Pogliano Milanese,160,MI,24/11/2020,,N,5042449,500406,9.00519996,45.53557672,POINT (9.00519996 45.53557672)
9025,Temperatura,°C,1228,Goito,30,MN,11/03/2004,,N,5013581,630514,10.66359803,45.26361744,POINT (10.66359803 45.26361744)
9115,Precipitazione,mm,1233,Lurago Marinone,296,CO,01/01/2004,,N,5061268,499092,8.98833547,45.70496503,POINT (8.98833547 45.70496503)
14317,Temperatura,°C,823,Piazza Brembana vivaio,510,BG,21/10/2012,,N,5088280,552145,9.67277767,45.94611233,POINT (9.67277767 45.94611233)
9325,Precipitazione,mm,628,Cremona p.zza Libertà,61,CR,20/01/2004,04/04/2006,S,4998730,581171,10.03237064,45.13738208,POINT (10.03237064 45.13738208)
207,Altezza Neve,cm,16,Valfurva Ghiacciaio dei Forni,2180,SO,05/12/2011,,N,5141977,619522,10.55541386,46.42078875,POINT (10.55541386 46.42078875)
32404,Umidità Relativa,%,1680,Vilminore di Scalve Presolana,1856,BG,15/11/2017,,N,5092483,580679,10.041578,45.98117244,POINT (10.041578 45.98117244)
17002,Umidità Relativa,%,1303,Cremona v.Gerre Borghi,36,CR,20/09/2011,,N,4995675,584111,10.06924181,45.10954275,POINT (10.06924181 45.10954275)
8136,Temperatura,°C,874,Sarnico v. Roma,197,BG,12/04/2001,,N,5057377,574538,9.95688896,45.66594103,POINT (9.95688896 45.66594103)
2384,Radiazione Globale,W/m²,127,Casatenovo tetto,360,LC,10/11/2003,,N,5060979,524066,9.30914481,45.70194614,POINT (9.30914481 45.70194614)
18298,Livello Idrometrico,cm,1869,Sorico Ponte del Passo,201,CO,08/11/2018,,N,5113409,531290,9.40536414,46.17353887,POINT (9.40536414 46.17353887)
17460,Temperatura,°C,1872,Lasnigo s.Alessandro,554,CO,26/09/2018,,N,5081375,520268,9.26121361,45.88564351,POINT (9.26121361 45.88564351)
14255,Radiazione Globale,W/m²,1346,Campodolcino Alpe Motta,1880,SO,17/10/2012,,N,5141127,528341,9.36883561,46.42312151,POINT (9.36883561 46.42312151)
14508,Direzione Vento,°,1371,Brembilla,468,BG,19/03/2013,,N,5073646,547333,9.60925258,45.81475229,POINT (9.60925258 45.81475229)
17450,Precipitazione,mm,1871,Tavernola Bergamasca Gallinarga,185,BG,27/11/2018,,N,5060849,582076,10.05422004,45.6963302,POINT (10.05422004 45.6963302)
22576,Temperatura,°C,1955,Magasa Malga Corva,1244,BS,01/06/2023,,N,5070236,626539,0,0,POINT (0 0)
19352,Velocità Vento,m/s,1560,Padenghe sul Garda v.Fondrini,187,BS,19/02/2016,,N,5041631,617629,10.50612,45.518286,POINT (10.50612 45.518286)
19409,Direzione Vento,°,1652,Tirano eliporto,481,SO,07/12/2016,,N,5118967,591186,10.18226719,46.2181778,POINT (10.18226719 46.2181778)
11737,Velocità Vento,m/s,108,Samolaco v.Vignola,206,SO,27/07/1994,,N,5120369,532896,9.42666579,46.23610858,POINT (9.42666579 46.23610858)
2063,Temperatura,°C,104,Segrate Milano Due,120,MI,21/06/1995,16/06/2004,S,5038760,520713,9.26513128,45.50206551,POINT (9.26513128 45.50206551)
14501,Umidità Relativa,%,1371,Brembilla,468,BG,19/03/2013,,N,5073646,547333,9.60925258,45.81475229,POINT (9.60925258 45.81475229)
2252,Direzione Vento,°,1075,Edolo Centrale ENEL,659,BS,01/01/1998,,N,5113706,603479,10.34047351,46.1690708,POINT (10.34047351 46.1690708)
14292,Umidità Relativa,%,1347,Barzio Piani di Bobbio,1713,LC,14/10/2012,,N,5089669,538832,9.50113918,45.95949713,POINT (9.50113918 45.95949713)
9110,Precipitazione,mm,1234,Osnago,234,LC,01/01/2004,,N,5058312,530261,9.38855728,45.6777065,POINT (9.38855728 45.6777065)
9008,Temperatura,°C,1216,Valbondione,1784,BG,01/12/2000,,N,5101745,580328,10.03860694,46.06456797,POINT (10.03860694 46.06456797)
19340,Velocità Vento,m/s,1551,Premana v.Luciani papa,910,LC,08/07/2015,,N,5099899,532481,9.419878,46.0519,POINT (9.419878 46.0519)
14471,Direzione Vento,°,1367,Bagolino SP669,775,BS,12/12/2012,,N,5077140,612773,10.452199,45.83860244,POINT (10.452199 45.83860244)
17545,Umidità Relativa,%,33,Lanzada Ganda,988,SO,28/12/2018,,N,5124452,568154,9.884505,46.270224,POINT (9.884505 46.270224)
10666,Precipitazione,mm,1898,Valganna Mondonico,665,VA,18/05/2020,,N,5084612,485317,8.8106663,45.91491984,POINT (8.8106663 45.91491984)
2623,Radiazione Globale,W/m²,214,Bigarello,15,MN,25/11/2009,,N,5005622,648246,10.887137,45.18849864,POINT (10.887137 45.18849864)
5895,Temperatura,°C,530,Agrate Brianza v.Ferrario,162,MB,25/03/1992,06/11/2018,S,5046977,527628,9.354094,45.575778,POINT (9.354094 45.575778)
17616,Direzione Vento,°,859,Luino v. Piero Chiara,205,VA,21/02/2019,,N,5094539,480080,8.74272325,46.00414283,POINT (8.74272325 46.00414283)
9939,Umidità Relativa,%,677,Cremona Via Fatebenefratelli,43,CR,10/04/2006,,N,4999315,582066,10.04384767,45.14254358,POINT (10.04384767 45.14254358)
17615,Velocità Vento,m/s,859,Luino v. Piero Chiara,205,VA,21/02/2019,,N,5094539,480080,8.74272325,46.00414283,POINT (8.74272325 46.00414283)
8011,Umidità Relativa,%,835,Valdisotto Oga S. Colombano,2300,SO,01/01/1992,,N,5145272,600293,10.30596404,46.45356516,POINT (10.30596404 46.45356516)
19403,Precipitazione,mm,1652,Tirano eliporto,481,SO,07/12/2016,,N,5118967,591186,10.18226719,46.2181778,POINT (10.18226719 46.2181778)
17003,Radiazione Globale,W/m²,1303,Cremona v.Gerre Borghi,36,CR,20/09/2011,,N,4995675,584111,10.06924181,45.10954275,POINT (10.06924181 45.10954275)
22307,Livello Idrometrico,cm,1913,Seveso c.so Isonzo,208,MB,28/07/2023,,N,5054310,511320,0,0,POINT (0 0)
8195,Precipitazione,mm,886,Vigevano SS494,94,PV,18/02/2003,,N,5020886,490573,8.87967586,45.34142636,POINT (8.87967586 45.34142636)
4051,Umidità Relativa,%,146,Mezzoldo Passo S.Marco,1824,BG,23/05/2003,,N,5098490,548644,9.62865186,46.0382628,POINT (9.62865186 46.0382628)
14641,Velocità Vento,m/s,1233,Lurago Marinone,296,CO,13/02/2013,,N,5061268,499092,8.98833547,45.70496503,POINT (8.98833547 45.70496503)
2497,Temperatura,°C,137,Rivolta d'Adda Ist. Spallanzani,102,CR,09/06/1993,,N,5032417,540720,9.52068901,45.44409052,POINT (9.52068901 45.44409052)
9018,Temperatura,°C,1225,Premana Diga di Pagnona,725,LC,01/01/2004,19/06/2014,S,5100122,531422,9.40620278,46.05395319,POINT (9.40620278 46.05395319)
19363,Temperatura,°C,1559,Dervio v.S.Cecilia,198,LC,05/07/2016,,N,5101755,523618,9.30538273,46.06896591,POINT (9.30538273 46.06896591)
8119,Livello Idrometrico,cm,865,Cantù Asnago,244,CO,24/07/1998,,N,5062780,507811,9.10037269,45.71853181,POINT (9.10037269 45.71853181)
8115,Precipitazione,mm,863,Lozza Ponte Vedano,276,VA,24/07/1998,26/03/2013,S,5069163,489791,8.86869244,45.77595336,POINT (8.86869244 45.77595336)
14216,Direzione Vento,°,1343,Lanzada Passo Marinelli,3032,SO,13/10/2012,,N,5133321,570414,9.91515411,46.34981046,POINT (9.91515411 46.34981046)
2491,Direzione Vento,°,136,Persico Dosimo,44,CR,14/05/1994,,N,5003424,582100,10.0449444,45.17951839,POINT (10.0449444 45.17951839)
9341,Precipitazione,mm,503,Milano P.zza Zavattari,122,MI,22/11/2004,,N,5035847,511082,9.14178666,45.47606529,POINT (9.14178666 45.47606529)
22573,Direzione Vento,°,1955,Magasa Malga Corva,1244,BS,01/06/2023,,N,5070236,626539,0,0,POINT (0 0)
14547,Umidità Relativa,%,1376,Puegnago del Garda,291,BS,19/04/2013,,N,5048460,617051,10.5003309,45.5798378,POINT (10.5003309 45.5798378)
19410,Radiazione Globale,W/m²,1652,Tirano eliporto,481,SO,07/12/2016,,N,5118967,591186,10.18226719,46.2181778,POINT (10.18226719 46.2181778)
2368,Precipitazione,mm,125,Castello d'Agogna,106,PV,17/10/1990,,N,5010411,476502,8.70057165,45.24680044,POINT (8.70057165 45.24680044)
2414,Temperatura,°C,130,Brescia ITAS Pastori,149,BS,01/01/1995,,N,5042175,598502,10.26138219,45.52614578,POINT (10.26138219 45.52614578)
2206,Precipitazione,mm,115,Ispra tetto,193,VA,24/09/2003,23/10/2012,S,5073482,470058,9.701628,45.879961,POINT (9.701628 45.879961)
32410,Velocità Vento,m/s,1680,Vilminore di Scalve Presolana,1856,BG,15/11/2017,,N,5092483,580679,10.041578,45.98117244,POINT (10.041578 45.98117244)
17437,Precipitazione,mm,1862,Broni,77,PV,22/03/2018,,N,4987916,517630,9.22386082,45.04448039,POINT (9.22386082 45.04448039)
12719,Umidità Relativa,%,1899,Bereguardo Fornasetta,95,PV,11/08/2020,,N,5012143,501719,9.02191087,45.26278148,POINT (9.02191087 45.26278148)
14459,Velocità Vento,m/s,1366,Porlezza torrente,291,CO,12/12/2012,,N,5098254,510895,9.14079938,46.03777316,POINT (9.14079938 46.03777316)
2533,Radiazione Globale,W/m²,139,Virgilio Mantova Cerese,19,MN,26/09/2003,19/09/2018,S,4997294,641005,9.378006,46.107976,POINT (9.378006 46.107976)
14607,Umidità Relativa,%,1380,Tremezzo,309,CO,18/04/2013,,N,5092705,516580,9.2140589,45.9877167,POINT (9.2140589 45.9877167)
48,Precipitazione,mm,35,Caspoggio Piazzo Cavalli,1719,SO,27/10/1989,,N,5122179,567130,9.870887,46.249872,POINT (9.870887 46.249872)
19061,Velocità Vento,m/s,535,Lacchiarella v.Molise,97,MI,30/10/2013,,N,5019010,510542,9.1345295,45.32452314,POINT (9.1345295 45.32452314)
17448,Livello Idrometrico,cm,1870,Rivolta d'Adda Monfalcone,105,CR,12/10/2018,,N,5037842,540270,9.51537988,45.49294606,POINT (9.51537988 45.49294606)
14702,Direzione Vento,°,856,Fortunago,501,PV,19/06/2014,,N,4973248,515391,9.19499417,44.91250111,POINT (9.19499417 44.91250111)
7042,Direzione Vento,°,695,Ponti sul Mincio v.San Martino,113,MN,19/12/2006,03/03/2021,S,5030184,631718,10.68336214,45.41277633,POINT (10.68336214 45.41277633)
2111,Umidità Relativa,%,108,Samolaco v.Vignola,206,SO,27/07/1994,,N,5120369,532896,9.42666579,46.23610858,POINT (9.42666579 46.23610858)
2116,Precipitazione,mm,108,Samolaco v.Vignola,206,SO,27/07/1994,,N,5120369,532896,9.42666579,46.23610858,POINT (9.42666579 46.23610858)
2188,Umidità Relativa,%,114,Landriano Cascina Marianna,88,PV,29/09/2005,,N,5018600,520938,9.26715311,45.32059361,POINT (9.26715311 45.32059361)
6986,Precipitazione,mm,679,Valmadrera v.Pozzi,247,LC,21/01/2006,,N,5076576,527307,9.35166247,45.84221272,POINT (9.35166247 45.84221272)
19401,Temperatura,°C,1652,Tirano eliporto,481,SO,07/12/2016,,N,5118967,591186,10.18226719,46.2181778,POINT (10.18226719 46.2181778)
8188,Precipitazione,mm,901,Crema v.Camporelle,103,CR,04/03/2003,,N,5022780,552590,9.67144061,45.35656022,POINT (9.67144061 45.35656022)
8187,Temperatura,°C,905,Cevo,1128,BS,18/06/2003,,N,5103920,606529,10.37778231,46.08055608,POINT (10.37778231 46.08055608)
14536,Direzione Vento,°,1375,Varano Borghi,241,VA,27/03/2013,,N,5068133,477631,8.71232365,45.76639371,POINT (8.71232365 45.76639371)
17446,Precipitazione,mm,1692,Bienno Piazze,472,BS,13/07/2018,,N,5086804,600114,10.29124095,45.92751023,POINT (10.29124095 45.92751023)
5868,Temperatura,°C,586,Costa Volpino v.Nazionale,192,BG,26/07/1993,,N,5075429,585212,10.09707131,45.82716061,POINT (10.09707131 45.82716061)
9310,Temperatura,°C,646,Como Villa Gallia,201,CO,01/01/1999,,N,5073500,505203,9.06697886,45.81504217,POINT (9.06697886 45.81504217)
17419,Direzione Vento,°,1862,Broni,77,PV,22/03/2018,,N,4987916,517630,9.22386082,45.04448039,POINT (9.22386082 45.04448039)
8210,Livello Idrometrico,cm,910,Manerbio v.Dante,60,BS,09/04/2003,,N,5023554,589720,10.14555158,45.35975344,POINT (10.14555158 45.35975344)
10465,Precipitazione,mm,1266,Bertonico v.Moro,65,LO,03/03/2009,,N,5009105,552297,9.66625758,45.23349689,POINT (9.66625758 45.23349689)
18261,Livello Idrometrico,cm,1864,Vistarino,73,PV,29/07/2018,,N,5004817,524815,9.31593125,45.19640116,POINT (9.31593125 45.19640116)
24412,Direzione Vento,°,1974,Grone San Fermo,1246,BG,30/08/2020,,N,5066048,572800,9.93587297,45.74415628,POINT (9.93587297 45.74415628)
8180,Temperatura,°C,895,Soncino v. Brescia,87,CR,01/01/2000,,N,5027680,569678,9.89027567,45.3991695,POINT (9.89027567 45.3991695)
2449,Radiazione Globale,W/m²,133,Bema,958,SO,01/01/1993,,N,5105929,544001,9.5693423,46.10552765,POINT (9.5693423 46.10552765)
8004,Precipitazione,mm,857,Santa Margherita di Staffora Passo del Giovà,1363,PV,01/01/1998,,N,4947846,517168,9.21663743,44.6837785,POINT (9.21663743 44.6837785)
9865,Radiazione Globale,W/m²,672,Cornale v.Libertà,74,PV,29/07/2005,,N,4987406,493238,8.91415717,45.04008561,POINT (8.91415717 45.04008561)
11745,Velocità Vento,m/s,127,Casatenovo tetto,360,LC,01/07/2002,,N,5060979,524066,9.30914481,45.70194614,POINT (9.30914481 45.70194614)
6723,Precipitazione,mm,644,Vigevano v.Petrarca,107,PV,24/01/2004,09/10/2013,S,5019220,489053,8.86031156,45.32640825,POINT (8.86031156 45.32640825)
4016,Precipitazione,mm,141,Vertemate con Minoprio serre,310,CO,04/02/2009,,N,5062832,506653,9.0854885,45.71901089,POINT (9.0854885 45.71901089)
5860,Precipitazione,mm,584,Bergamo v.Garibaldi,249,BG,15/06/1994,11/01/2012,S,5060449,551482,9.66126061,45.69568669,POINT (9.66126061 45.69568669)
8192,Livello Idrometrico,cm,908,Voghera v. Cambiaso,95,PV,04/03/2003,,N,4981870,501379,9.01750575,44.9902815,POINT (9.01750575 44.9902815)
5931,Precipitazione,mm,570,Tirano Viale Italia,439,SO,01/11/1993,03/07/2012,S,5118891,589196,10.170397,46.216293,POINT (10.170397 46.216293)
5910,Temperatura,°C,535,Lacchiarella v.Molise,97,MI,15/09/1998,,N,5019010,510542,9.1345295,45.32452314,POINT (9.1345295 45.32452314)
2098,Radiazione Globale,W/m²,107,Sondrio Fond.Fojanini,307,SO,05/03/2001,,N,5113016,565691,9.85094015,46.16755337,POINT (9.85094015 46.16755337)
22007,Direzione Vento,°,1890,Tavernole sul Mella Monte Guglielmo,1790,BS,14/10/2019,,N,5067376,591417,10.17540709,45.75389593,POINT (10.17540709 45.75389593)
17540,Direzione Vento,°,60,Villa di Chiavenna,665,SO,26/06/2019,,N,5131062,539410,9.51204364,46.33199472,POINT (9.51204364 46.33199472)
5126,Direzione Vento,°,166,Mantova Lunetta2 SMR,25,MN,08/01/2006,,N,5002119,643358,10.82394014,45.15799358,POINT (10.82394014 45.15799358)
17537,Velocità Vento,m/s,60,Villa di Chiavenna,665,SO,26/06/2019,,N,5131062,539410,9.51204364,46.33199472,POINT (9.51204364 46.33199472)
8217,Precipitazione,mm,896,Collio S.Colombano,960,BS,09/04/2003,15/03/2012,S,5073980,606852,10.37527678,45.81111356,POINT (10.37527678 45.81111356)
14265,Umidità Relativa,%,1346,Campodolcino Alpe Motta,1880,SO,17/10/2012,,N,5141127,528341,9.36883561,46.42312151,POINT (9.36883561 46.42312151)
17483,Direzione Vento,°,1873,Abbiategrasso Strada Casalina,115,MI,27/12/2018,,N,5026799,491367,8.88970564,45.39465495,POINT (8.88970564 45.39465495)
8179,Precipitazione,mm,895,Soncino v. Brescia,87,CR,01/01/2000,,N,5027680,569678,9.89027567,45.3991695,POINT (9.89027567 45.3991695)
19097,Velocità Vento,m/s,583,Bergamo v.Meucci,249,BG,24/01/2014,,N,5059922,550116,9.64366225,45.691044,POINT (9.64366225 45.691044)
10377,Temperatura,°C,706,Lecco v.Sora,272,LC,22/07/2008,,N,5078987,531045,9.39995481,45.86375372,POINT (9.39995481 45.86375372)
5877,Temperatura,°C,573,Colico v.La Madoneta,229,LC,06/11/1990,,N,5109468,529713,9.38468725,46.1381409,POINT (9.38468725 46.1381409)
22322,Precipitazione,mm,1914,Trescore Balneario V. Cherio,251,BG,17/07/2023,,N,5060005,566109,0,0,POINT (0 0)
2190,Radiazione Globale,W/m²,114,Landriano Cascina Marianna,88,PV,29/09/2005,,N,5018600,520938,9.26715311,45.32059361,POINT (9.26715311 45.32059361)
9033,Temperatura,°C,1208,Olgiate Comasco casa Cantalupo,382,CO,01/01/2004,19/06/2014,S,5071532,498419,8.97966342,45.79734875,POINT (8.97966342 45.79734875)
14348,Temperatura,°C,1359,Breno Lago Della Vacca,2410,BS,09/12/2012,,N,5090337,611798,10.4427287,45.95749967,POINT (10.4427287 45.95749967)
2595,Temperatura,°C,205,Montevecchia cascina Butto,385,LC,06/10/2014,,N,5061321,529882,9.38387611,45.70480511,POINT (9.38387611 45.70480511)
6184,Umidità Relativa,%,513,Trezzo sull'Adda v.Nenni,199,MI,22/02/2001,,N,5051253,539618,9.508134,45.61370028,POINT (9.508134 45.61370028)
14197,Precipitazione,mm,1342,Ponte in Valtellina Lago Reguzzo,2440,SO,13/10/2012,,N,5105228,574978,9.96999939,46.09651358,POINT (9.96999939 46.09651358)
12,Temperatura,°C,3,Sondalo Le Prese,950,SO,24/11/1987,,N,5133847,604242,10.35482014,46.35017631,POINT (10.35482014 46.35017631)
2048,Direzione Vento,°,102,San Colombano al Lambro,140,MI,27/06/2001,,N,5002165,538425,9.48899684,45.17191896,POINT (9.48899684 45.17191896)
8224,Precipitazione,mm,873,Ponti sul Mincio Monzambano,62,MN,01/07/2003,,N,5027985,633560,10.706296,45.39264211,POINT (10.706296 45.39264211)
32253,Umidità Relativa,%,902,Barni,625,CO,28/09/2016,09/05/2018,S,5083557,520640,9.26610817,45.90527661,POINT (9.26610817 45.90527661)
7030,Umidità Relativa,%,687,Ferno v.Di Dio,215,VA,05/11/2006,,N,5051773,481053,8.75697656,45.61924753,POINT (8.75697656 45.61924753)
14458,Direzione Vento,°,1366,Porlezza torrente,291,CO,12/12/2012,,N,5098254,510895,9.14079938,46.03777316,POINT (9.14079938 46.03777316)
32229,Velocità Vento,m/s,874,Sarnico v. Roma,197,BG,22/06/2016,,N,5057377,574538,9.95688896,45.66594103,POINT (9.95688896 45.66594103)
14690,Direzione Vento,°,1420,Gordona,1362,SO,14/04/2014,,N,5126494,526127,9.33920315,46.29151911,POINT (9.33920315 46.29151911)
5861,Precipitazione,mm,586,Costa Volpino v.Nazionale,192,BG,01/01/1992,,N,5075429,585212,10.09707131,45.82716061,POINT (10.09707131 45.82716061)
17474,Radiazione Globale,W/m²,1382,Veddasca Monte Cadrigna,1302,VA,27/09/2018,,N,5102054,482122,8.76881513,46.07182708,POINT (8.76881513 46.07182708)
8394,Livello Idrometrico,cm,916,Pizzighettone ponte Trento e Trieste,47,CR,01/02/2001,,N,5003947,561219,9.77927456,45.18635161,POINT (9.77927456 45.18635161)
8018,Precipitazione,mm,836,Aprica,1950,SO,01/01/1992,,N,5109097,588704,10.14826598,46.12968795,POINT (10.14826598 46.12968795)
8230,Precipitazione,mm,900,Chiari,140,BS,20/06/2003,,N,5041392,573236,9.93777821,45.52222206,POINT (9.93777821 45.52222206)
9043,Altezza Neve,cm,1237,Monno,1728,BS,15/10/2004,,N,5122691,600885,10.308807,46.25030272,POINT (10.308807 46.25030272)
19395,Velocità Vento,m/s,1650,Bormio eliporto,1172,SO,29/09/2016,,N,5145365,604906,10.36603171,46.45370081,POINT (10.36603171 46.45370081)
2135,Umidità Relativa,%,110,Gonzaga Palidano,22,MN,01/01/1998,,N,4980052,638675,10.75828107,44.96037167,POINT (10.75828107 44.96037167)
6796,Umidità Relativa,%,653,Brescia v.Ziziola,125,BS,18/11/2003,,N,5040836,595170,10.21846492,45.51456611,POINT (10.21846492 45.51456611)
14327,Velocità Vento,m/s,166,Mantova Lunetta2 SMR,25,MN,21/10/2012,,N,5002119,643358,10.82394014,45.15799358,POINT (10.82394014 45.15799358)
